"id","latitude","longitude","year","name","sex","bottom_depth","surface_temperature","bottom_temperature","haul","cpue"
167952,60.32578,-174.08528,1996,"snow crab","female",90,8,1.9,164,66103
167953,60.33744,-174.70681,1996,"snow crab","female",102,8.6,3.2,169,141269
167954,60.33603,-175.37853,1996,"snow crab","female",111,8.6,3.7,168,14486
167955,60.34692,-176.03192,1996,"snow crab","female",120,8.1,2.8,181,24561
167956,60.32224,-176.69382,1996,"snow crab","female",137,8.8,3.2,183,312086
167957,60.33077,-177.38025,1996,"snow crab","female",147,8.5,3.1,182,76
168037,56.34184,-168.8868,1996,"snow crab","female",131,7.8,4,104,108047
168038,56.33594,-170.08238,1996,"snow crab","female",110,8.4,4,107,25381
164516,58.00414,-172.2455,1996,"snow crab","male",104,8.5,3.3,145,18823
154407,56.34184,-168.8868,1996,"snow crab","male",131,7.8,4,104,9847
167371,55.66252,-167.58713,1996,"snow crab","female",136,7,4.3,73,1013
167372,55.66776,-168.19121,1996,"snow crab","female",135,8.3,4.1,103,196
167373,55.9953,-167.62761,1996,"snow crab","female",133,7.4,4.3,74,7432
168039,56.66564,-167.66481,1996,"snow crab","female",106,7,3.2,76,1907
168040,56.64554,-165.82725,1996,"snow crab","female",79,7,1.4,59,217
168041,56.67171,-168.29248,1996,"snow crab","female",105,7.7,3.6,100,76291
168042,56.63518,-168.91139,1996,"snow crab","female",102,5.7,3.5,103,100275
168043,56.67119,-170.72065,1996,"snow crab","female",113,8.6,4.1,155,130
168044,56.6659,-171.34229,1996,"snow crab","female",118,8.2,4.1,160,68593
168046,57.00738,-167.0892,1996,"snow crab","female",74,5.7,3.1,75,345
168047,57.00926,-165.84299,1996,"snow crab","female",72,5.2,1.2,60,332
168048,56.99642,-164.60197,1996,"snow crab","female",69,5.5,1.2,46,73
168049,57.00856,-168.33365,1996,"snow crab","female",79,7.7,3.6,98,104
168050,56.98721,-168.95499,1996,"snow crab","female",81,7.6,3.4,101,1107
168051,56.99736,-170.78839,1996,"snow crab","female",96,8.1,4.6,154,78
167374,56.00609,-166.98695,1996,"snow crab","female",132,7.4,4.4,72,64
167375,56.00572,-166.40286,1996,"snow crab","female",124,7.6,4.3,60,14501
168052,56.99895,-171.41123,1996,"snow crab","female",110,8.1,4.1,153,99
168053,57.00722,-172.01884,1996,"snow crab","female",118,7.9,4,157,1199
168054,56.83827,-168.61784,1996,"snow crab","female",94,8.5,3.3,99,22162
168055,56.83601,-169.29623,1996,"snow crab","female",81,7.7,3.6,102,133
153750,59.66533,-170.58516,1996,"snow crab","male",68,6.8,0.1,123,71661
153751,59.66334,-171.24801,1996,"snow crab","male",73,7.1,0.1,133,78935
153752,59.67052,-171.88842,1996,"snow crab","male",75,7.4,0.4,132,89586
153753,59.66286,-172.56509,1996,"snow crab","male",84,7.1,0.7,130,60575
153754,59.66859,-173.24516,1996,"snow crab","male",94,7.5,2.2,135,45647
154236,56.3339,-166.41568,1996,"snow crab","male",103,7.5,3.3,61,2577
154237,56.33514,-165.7917,1996,"snow crab","male",91,7.6,2.9,58,282
167376,56.00299,-165.78285,1996,"snow crab","female",106,7.7,4.2,57,69
167377,56.00579,-168.24481,1996,"snow crab","female",152,8.1,4,102,6679
167378,56.31812,-167.66684,1996,"snow crab","female",131,7.4,4.1,75,82345
167379,56.33998,-167.03733,1996,"snow crab","female",112,7.1,3.9,73,68
167380,56.3339,-166.41568,1996,"snow crab","female",103,7.5,3.3,61,625
154238,56.33267,-165.21183,1996,"snow crab","male",86,6.8,2,51,908
154406,56.29816,-168.23679,1996,"snow crab","male",153,8.2,4,101,36007
154405,56.31997,-162.80291,1996,"snow crab","male",80,5.9,3,25,154
154404,56.33838,-163.40187,1996,"snow crab","male",85,7.8,3.2,29,528
167381,56.33514,-165.7917,1996,"snow crab","female",91,7.6,2.9,58,353
167382,56.29816,-168.23679,1996,"snow crab","female",153,8.2,4,101,3635
153373,56.6649,-163.38231,1996,"snow crab","male",76,5.7,2.2,30,4119
153374,56.6408,-162.80358,1996,"snow crab","male",73,4.8,3.2,24,456
154239,56.3292,-164.58467,1996,"snow crab","male",86,7.3,2.5,48,1976
153375,56.66263,-162.19267,1996,"snow crab","male",72,4.3,3.7,22,74
153376,56.65305,-161.54793,1996,"snow crab","male",88,4.7,3.4,12,138
153377,56.67171,-168.29248,1996,"snow crab","male",105,7.7,3.6,100,13760
153378,56.63518,-168.91139,1996,"snow crab","male",102,5.7,3.5,103,24451
153379,56.68087,-169.51008,1996,"snow crab","male",80,7.1,5.6,104,1208
154228,55.98634,-165.16261,1996,"snow crab","male",97,7,3.6,52,370
154229,55.99618,-164.57422,1996,"snow crab","male",93,7,2.7,49,358
154230,55.9864,-163.99152,1996,"snow crab","male",91,8,2.7,27,2121
154231,56.00062,-163.40349,1996,"snow crab","male",87,8.2,3.2,28,369
154233,56.00579,-168.24481,1996,"snow crab","male",152,8.1,4,102,18491
153629,61.67953,-175.06384,1996,"snow crab","male",83,8.2,0.7,173,61664
153630,61.67439,-175.78048,1996,"snow crab","male",94,8.3,1.2,176,36767
153631,61.6703,-176.46082,1996,"snow crab","male",106,8.4,0.8,177,77713
153632,61.9849,-173.74521,1996,"snow crab","male",63,8.3,-1.2,171,76527
165369,57.66999,-165.24022,1996,"snow crab","male",62,3.9,2.8,47,2131
165370,57.66718,-164.61315,1996,"snow crab","male",54,4.2,4,44,165
165371,57.69102,-164.01978,1996,"snow crab","male",49,4.4,3.8,35,79
164441,60.67881,-175.46123,1997,"snow crab","male",105,10,1.9,167,12780
164249,60.0004,-177.23561,1997,"snow crab","male",134,9.4,2.8,182,3944
159781,61.66618,-173.67106,1997,"snow crab","female",71,9.6,-1.4,174,97993
159780,61.33899,-176.30375,1997,"snow crab","female",106,8.3,1.7,179,45768
159779,61.33575,-175.67388,1997,"snow crab","female",96,9.4,1.7,169,16864
159778,61.33654,-175.02826,1997,"snow crab","female",87,9.4,-0.2,170,17602
159777,61.33229,-174.33533,1997,"snow crab","female",80,9.1,-1,172,80264
159776,61.33218,-173.57794,1997,"snow crab","female",75,9.4,-1.3,173,191040
159775,61.0125,-176.96778,1997,"snow crab","female",119,9.3,2.1,176,218
159774,60.99584,-176.2895,1997,"snow crab","female",107,8.7,1.7,180,3909
159773,60.98439,-175.55507,1997,"snow crab","female",101,9.7,1.8,168,1970
153636,55.00027,-166.92785,1997,"snow crab","male",157,8,4,76,396
153637,55.01514,-166.34483,1997,"snow crab","male",143,8.4,4.1,57,981
153638,54.99498,-165.73877,1997,"snow crab","male",132,7.7,4.5,55,216
153639,54.98308,-165.16691,1997,"snow crab","male",110,7.3,4.1,55,2872
153640,55.00716,-164.59685,1997,"snow crab","male",64,7.2,5,53,1018
172522,59.33617,-173.81312,1997,"snow crab","female",111,8,2.1,151,290046
172521,59.33395,-173.16317,1997,"snow crab","female",101,8.2,1.7,150,45193
172518,59.32217,-171.18079,1997,"snow crab","female",75,8.1,0.2,128,1103
172517,59.33449,-169.8728,1997,"snow crab","female",60,7,-0.3,105,282
172516,59.34046,-169.23754,1997,"snow crab","female",50,6.7,1.7,105,80
172515,59.3398,-168.55687,1997,"snow crab","female",43,4.9,3.2,100,154
172514,59.01735,-176.95168,1997,"snow crab","female",137,9.5,3.3,186,989
165110,60.67212,-177.50257,1997,"snow crab","male",143,9.3,2.3,178,30574
165111,60.66399,-178.1939,1997,"snow crab","male",159,9.1,3.2,179,200
165112,60.99439,-171.48193,1997,"snow crab","male",61,9.4,-1.3,137,36154
165113,60.99494,-172.15692,1997,"snow crab","male",65,9.3,-1.4,136,20295
165114,61.00203,-172.82256,1997,"snow crab","male",66,7.3,-1.2,138,82616
172513,58.99947,-176.31127,1997,"snow crab","female",133,9.7,3.2,188,136
172511,58.99567,-174.9983,1997,"snow crab","female",130,8.8,2.8,154,677
172510,59.00322,-174.37743,1997,"snow crab","female",127,8.7,3,155,202
172509,58.99893,-173.7249,1997,"snow crab","female",116,8.9,2.9,150,51714
164248,60.00471,-176.74834,1997,"snow crab","male",140,9.4,2.5,183,8821
164246,60.00927,-175.26677,1997,"snow crab","male",116,9.1,2.3,165,18652
164245,60.00593,-174.60381,1997,"snow crab","male",108,9.2,2,167,18846
164244,60.00113,-173.95805,1997,"snow crab","male",97,7.9,1.5,146,19017
164243,59.99776,-173.27691,1997,"snow crab","male",74,8.2,0.7,140,26525
164240,59.98865,-171.30371,1997,"snow crab","male",68,7.9,-1,130,23505
164239,59.99359,-170.62237,1997,"snow crab","male",64,7.8,-0.5,132,38673
164238,60.00274,-169.96988,1997,"snow crab","male",53,7.3,-0.1,103,7797
164237,59.99741,-169.28785,1997,"snow crab","male",46,6.6,0.7,103,3404
164236,59.49241,-173.49465,1997,"snow crab","male",103,8.7,1.9,149,18282
165115,60.99743,-173.48762,1997,"snow crab","male",75,7.2,-0.8,140,29566
172508,59.0098,-173.07381,1997,"snow crab","female",105,8.9,2.2,149,3613
172507,59.00862,-172.43213,1997,"snow crab","female",97,8.5,2.2,148,134
162343,61.00633,-174.19123,1997,"snow crab","female",83,7.2,1.1,141,66016
162342,60.99743,-173.48762,1997,"snow crab","female",75,7.2,-0.8,140,8354
162176,61.00203,-172.82256,1997,"snow crab","female",66,7.3,-1.2,138,175128
162175,60.99494,-172.15692,1997,"snow crab","female",65,9.3,-1.4,136,19768
162174,60.99439,-171.48193,1997,"snow crab","female",61,9.4,-1.3,137,14580
162173,60.66399,-178.1939,1997,"snow crab","female",159,9.1,3.2,179,334
162172,60.67212,-177.50257,1997,"snow crab","female",143,9.3,2.3,178,19008
161261,59.82401,-174.253,1997,"snow crab","female",108,8.2,2,147,25305
161262,60.3346,-169.32632,1997,"snow crab","female",43,7.1,0.3,101,152
161263,60.33511,-170.03125,1997,"snow crab","female",51,7.2,-0.3,102,224
161264,60.32697,-170.6606,1997,"snow crab","female",61,7.8,-1.1,133,2398
161265,60.33543,-171.32998,1997,"snow crab","female",65,8.2,-1.2,134,9405
161266,60.33652,-172.07186,1997,"snow crab","female",61,7.4,-1,134,219
172506,59.00855,-171.78656,1997,"snow crab","female",86,7.7,1.4,127,6744
172505,58.98555,-171.13472,1997,"snow crab","female",77,8,0.8,127,551
172504,59.01015,-170.44743,1997,"snow crab","female",71,7.1,-0.1,107,148
172503,58.99548,-169.17401,1997,"snow crab","female",55,5.5,0.9,91,145
172502,58.67003,-176.80553,1997,"snow crab","female",133,9.8,3.5,190,61
172501,58.68727,-176.20845,1997,"snow crab","female",134,9.9,3.4,189,213
172498,58.67773,-173.6352,1997,"snow crab","female",125,8.3,3.1,151,90160
172497,58.66758,-173.0057,1997,"snow crab","female",111,9.2,2.7,153,102568
172496,58.66768,-172.3645,1997,"snow crab","female",100,8.9,2.8,152,38703
172464,58.00179,-165.91624,1997,"snow crab","female",58,8.3,1.7,64,142
172463,57.50349,-169.9807,1997,"snow crab","female",68,7.7,2.5,114,534
172462,57.49323,-168.74251,1997,"snow crab","female",71,7.8,2.1,84,225
172461,57.66349,-173.4109,1997,"snow crab","female",147,8.8,4,161,3092
172460,57.67947,-172.80283,1997,"snow crab","female",117,9.3,4,158,936
172459,57.6688,-172.20079,1997,"snow crab","female",107,9.4,3.8,159,846
164663,55.35239,-164.58044,1997,"snow crab","male",104,6.9,5,52,9068
164664,55.34165,-163.97557,1997,"snow crab","male",72,7.5,3,27,238
164665,55.3357,-163.43637,1997,"snow crab","male",56,7.4,3.4,26,1406
164666,55.64864,-167.58052,1997,"snow crab","male",135,7.9,3.9,77,259
161268,60.33246,-174.06262,1997,"snow crab","female",90,7.9,1.2,143,3911
172458,57.66577,-170.89562,1997,"snow crab","female",85,8.4,3.6,123,351
172457,57.66281,-170.29537,1997,"snow crab","female",73,7.6,2.9,114,522
172456,57.65634,-169.65671,1997,"snow crab","female",70,8.2,1.3,113,64
162171,60.67415,-176.80743,1997,"snow crab","female",127,8.8,2.1,182,83328
162170,60.67129,-176.19208,1997,"snow crab","female",119,9,2.1,181,5036
164667,55.67109,-166.99889,1997,"snow crab","male",137,7.9,3.7,74,263
172455,57.65482,-169.02413,1997,"snow crab","female",69,6.9,1.5,86,75
172454,57.6676,-165.89828,1997,"snow crab","female",66,8.5,1,63,156
162169,60.67881,-175.46123,1997,"snow crab","female",105,10,1.9,167,5744
162167,60.66564,-174.13028,1997,"snow crab","female",87,7.3,1.2,142,302710
162166,60.6669,-173.45756,1997,"snow crab","female",64,7,1,137,1090
162165,60.663,-172.78366,1997,"snow crab","female",43,9.4,3.1,136,1088
162164,60.67371,-172.11779,1997,"snow crab","female",62,6.9,-0.9,135,6736
162163,60.66223,-171.42573,1997,"snow crab","female",63,9.8,-1.2,135,14114
162162,60.16315,-174.35568,1997,"snow crab","female",100,9.2,1.5,168,18074
162161,60.11849,-173.75298,1997,"snow crab","female",88,7.7,0.9,145,1229
162160,60.16563,-173.02009,1997,"snow crab","female",59,7.7,0.5,139,608
172453,57.1733,-169.33283,1997,"snow crab","female",72,7.2,1.9,83,1012
172452,57.17121,-168.63253,1997,"snow crab","female",75,8.2,2.6,82,76
172451,57.33054,-173.33599,1997,"snow crab","female",119,9.1,4.1,162,76
172450,57.33498,-172.63111,1997,"snow crab","female",114,9.5,4.1,161,399
172449,57.33945,-172.10774,1997,"snow crab","female",107,9.6,4,160,4641
153421,58.33689,-172.92273,1998,"snow crab","male",109,7.6,2.5,132,12387
153420,58.32955,-172.29298,1998,"snow crab","male",102,7.8,2.4,131,7993
153419,58.33352,-171.65511,1998,"snow crab","male",96,8.3,2.2,133,2999
153418,58.3345,-171.01131,1998,"snow crab","male",84,8.2,2.1,127,11044
153417,58.33229,-170.38618,1998,"snow crab","male",74,8,1.5,111,14299
153416,58.33424,-169.72751,1998,"snow crab","male",70,8.3,1.3,115,13531
153415,58.33769,-169.11582,1998,"snow crab","male",68,8.1,1.8,97,8909
168685,58.66777,-176.83146,1998,"snow crab","female",134,9.2,2.9,186,181
168684,58.66798,-176.19908,1998,"snow crab","female",140,9.1,2.7,187,2974
168683,58.73822,-174.98158,1998,"snow crab","female",143,8.3,2.9,158,2115
168682,58.67285,-174.27464,1998,"snow crab","female",157,8.1,2.8,157,123
168681,58.66631,-173.63581,1998,"snow crab","female",126,9.1,2.8,155,677750
168680,58.66835,-173.00849,1998,"snow crab","female",112,8.9,2.3,154,82842
168679,58.66234,-172.36418,1998,"snow crab","female",102,9.3,2.2,153,11495
168678,58.67143,-171.73144,1998,"snow crab","female",93,8.4,1.9,134,37392
168677,58.6631,-171.08514,1998,"snow crab","female",83,8.8,2,138,68
168676,58.67039,-169.14687,1998,"snow crab","female",63,8.4,2.7,98,1444
168675,58.66196,-168.49999,1998,"snow crab","female",54,8.2,3.5,104,230
168674,58.34653,-174.2983,1998,"snow crab","female",160,8.7,3.2,156,5367
168673,58.32103,-173.56793,1998,"snow crab","female",114,7.4,2.9,133,5419
168672,58.33689,-172.92273,1998,"snow crab","female",109,7.6,2.5,132,2017
168671,58.32955,-172.29298,1998,"snow crab","female",102,7.8,2.4,131,177722
168670,58.33352,-171.65511,1998,"snow crab","female",96,8.3,2.2,133,21601
168669,58.3345,-171.01131,1998,"snow crab","female",84,8.2,2.1,127,463
168629,56.67095,-168.89407,1998,"snow crab","female",101,8.5,3.6,89,12413
168628,56.6695,-168.27725,1998,"snow crab","female",106,9,3.8,94,646
168627,56.65462,-164.60326,1998,"snow crab","female",75,6.6,3.1,48,757
168626,56.66161,-165.21864,1998,"snow crab","female",73,6.4,3,46,1391
168625,56.65162,-165.81906,1998,"snow crab","female",79,8,3.3,62,461
168624,56.66803,-166.42647,1998,"snow crab","female",85,7.9,3.3,58,396
168622,56.66522,-167.68856,1998,"snow crab","female",102,8.6,3.4,78,150
168621,56.33134,-168.87388,1998,"snow crab","female",128,8.7,3.8,95,315
168620,56.33419,-163.39178,1998,"snow crab","female",86,7.5,3.3,31,73
168619,56.312,-164.60074,1998,"snow crab","female",86,6.8,3.6,49,75
168618,56.3298,-165.20559,1998,"snow crab","female",73,6.8,3,47,67
168617,56.33666,-165.79868,1998,"snow crab","female",92,8.1,3.5,61,257
168616,56.33702,-166.41227,1998,"snow crab","female",104,7.8,3.6,57,1103
168614,55.99914,-165.18649,1998,"snow crab","female",93,7,3.8,48,197
169553,59.33527,-175.74733,1998,"snow crab","female",137,9.6,2.3,189,977
169556,59.66819,-169.27539,1998,"snow crab","female",48,7.8,3.6,101,69
169557,59.66234,-169.91864,1998,"snow crab","female",57,8.5,3,106,393
169558,59.66365,-170.58766,1998,"snow crab","female",67,8.1,2.2,105,759
169559,59.66711,-171.23726,1998,"snow crab","female",73,9,1.1,141,2264
169560,59.66761,-171.89697,1998,"snow crab","female",78,8.4,1.1,137,1179
169561,59.66498,-172.57629,1998,"snow crab","female",84,8.9,1.5,149,446
169562,59.66917,-173.23615,1998,"snow crab","female",96,9.4,1.8,157,262
168231,58.33424,-169.72751,1998,"snow crab","female",70,8.3,1.3,115,136
168230,58.31299,-168.46934,1998,"snow crab","female",66,8.7,2.9,103,807
168229,58.32538,-165.92858,1998,"snow crab","female",45,6.5,4.1,67,69
168228,58.33509,-167.2152,1998,"snow crab","female",54,6.9,3.3,78,160
168227,58.31151,-167.8344,1998,"snow crab","female",61,7.3,2.8,73,204
168226,57.83041,-170.60514,1998,"snow crab","female",79,8,2.6,113,203
168176,56.01668,-165.79699,1998,"snow crab","female",107,8.3,4.3,60,203
168175,55.99615,-166.39841,1998,"snow crab","female",124,8,3.9,56,457
168174,55.63603,-164.577,1998,"snow crab","female",97,6.9,4.6,52,472
168173,55.65891,-165.80902,1998,"snow crab","female",116,9.4,4.1,59,135
168172,55.66876,-166.3868,1998,"snow crab","female",126,9,3.9,55,300
153074,56.99989,-168.9468,1998,"snow crab","male",80,8.1,3.8,87,6189
153073,56.99443,-168.336,1998,"snow crab","male",81,8.9,3.8,93,4411
153072,57.00342,-161.5644,1998,"snow crab","male",72,5.8,3,11,992
153071,56.99205,-162.17448,1998,"snow crab","male",62,6.9,3.4,23,923
153070,56.997,-162.787,1998,"snow crab","male",61,7.9,3.3,21,643
153069,57.01123,-163.3852,1998,"snow crab","male",65,6.8,3.3,33,300
153068,56.99949,-163.96278,1998,"snow crab","male",69,6.4,3,30,3749
153067,56.99916,-164.60484,1998,"snow crab","male",68,6.9,2.9,47,1999
153066,56.99719,-165.21418,1998,"snow crab","male",69,6.6,2.2,45,2605
153065,56.99497,-165.86406,1998,"snow crab","male",73,8.1,3,63,3742
153064,57.00325,-166.46057,1998,"snow crab","male",74,7.6,3.6,59,4077
153063,57.00338,-167.10299,1998,"snow crab","male",74,8.5,3.7,82,1436
153062,56.99479,-167.70924,1998,"snow crab","male",77,8.2,3.6,77,5872
153061,56.66188,-172.57681,1998,"snow crab","male",136,8.6,3.6,132,192
153060,56.66996,-171.97388,1998,"snow crab","male",126,8.2,3.6,121,63
153059,56.65934,-171.34881,1998,"snow crab","male",119,8.2,3.6,120,1037
153058,56.66248,-170.73903,1998,"snow crab","male",113,8.8,3.8,127,329
153057,56.67978,-170.13968,1998,"snow crab","male",98,8,3.9,124,669
153056,56.67095,-168.89407,1998,"snow crab","male",101,8.5,3.6,89,13907
153055,56.6695,-168.27725,1998,"snow crab","male",106,9,3.8,94,25127
153054,56.67237,-161.58346,1998,"snow crab","male",90,6.1,3.2,10,2348
153053,56.66442,-162.18749,1998,"snow crab","male",65,7.7,3.3,24,1089
153052,56.66386,-162.78664,1998,"snow crab","male",72,8.5,3.5,22,1827
153051,56.68575,-163.40191,1998,"snow crab","male",75,7,3.4,32,1720
153050,56.65376,-163.97191,1998,"snow crab","male",76,6.7,3.1,29,2488
153049,56.65462,-164.60326,1998,"snow crab","male",75,6.6,3.1,48,3787
153048,56.66161,-165.21864,1998,"snow crab","male",73,6.4,3,46,3313
153047,56.65162,-165.81906,1998,"snow crab","male",79,8,3.3,62,3948
153046,56.66803,-166.42647,1998,"snow crab","male",85,7.9,3.3,58,4024
153044,56.66522,-167.68856,1998,"snow crab","male",102,8.6,3.4,78,3973
153041,56.33134,-168.87388,1998,"snow crab","male",128,8.7,3.8,95,7057
153040,56.31666,-168.2379,1998,"snow crab","male",154,8.5,3.7,84,17027
168060,57.83599,-169.37395,1998,"snow crab","female",66,8,1.6,95,323
168059,57.83041,-168.72827,1998,"snow crab","female",71,8.8,2.7,101,142
168058,57.98005,-173.48406,1998,"snow crab","female",117,7.8,3,134,1351
168057,57.99971,-172.88126,1998,"snow crab","female",109,7.7,2.8,128,130
168056,57.9949,-172.22833,1998,"snow crab","female",105,7.9,2.8,130,3178
155015,61.99609,-173.76779,1998,"snow crab","male",64,8.2,-0.1,167,143437
155016,62.00313,-174.50131,1998,"snow crab","male",74,8.2,-0.1,168,60232
155017,62.00099,-175.21276,1998,"snow crab","male",82,8.6,0.6,169,35842
155018,62.0034,-175.83602,1998,"snow crab","male",92,9.3,1,170,30640
155019,54.68287,-165.15366,1998,"snow crab","male",84,6.5,5.1,56,1668
155070,57.66938,-169.04198,1998,"snow crab","male",69,7.9,2.4,94,6683
164957,59.6653,-172.55645,1999,"snow crab","male",83,4.6,-0.9,126,4440
163848,57.85711,-170.61025,1999,"snow crab","male",76,4.2,0.6,114,4712
163847,57.83047,-169.97815,1999,"snow crab","male",70,4.8,0.2,111,27453
163846,57.82674,-169.38001,1999,"snow crab","male",67,3.6,0,95,1590
163845,57.82776,-168.75041,1999,"snow crab","male",69,4.3,1.5,93,1073
163844,57.98429,-173.45665,1999,"snow crab","male",116,5.7,2.2,143,2355
163843,58.00806,-172.93705,1999,"snow crab","male",108,5.9,1.9,142,11415
163842,57.95241,-172.2743,1999,"snow crab","male",105,5.7,1.7,146,3476
163841,57.99847,-171.59366,1999,"snow crab","male",96,5.4,1.2,140,77
163840,57.99889,-170.9626,1999,"snow crab","male",85,5.3,1.1,141,663
163839,58.02277,-170.34841,1999,"snow crab","male",77,4.6,0.2,115,6746
163838,57.9976,-169.69926,1999,"snow crab","male",68,4.5,-0.1,112,6495
163837,57.99707,-169.06789,1999,"snow crab","male",71,3.8,0.7,94,1014
163836,58.00446,-168.44479,1999,"snow crab","male",68,4.5,1.6,92,449
163835,58.00276,-165.25195,1999,"snow crab","male",50,0.4,-0.2,50,583
164982,59.8302,-172.92395,1999,"snow crab","male",79,4.7,-1,125,4281
164981,59.84225,-172.26185,1999,"snow crab","male",74,4.2,-1.6,128,10272
164980,60.02381,-177.8635,1999,"snow crab","male",141,6.5,0.2,182,1653
155024,55.33247,-167.54595,1999,"snow crab","male",147,5.6,3.4,72,425
155025,55.35284,-166.98941,1999,"snow crab","male",138,4.9,3.3,70,202
155026,55.32876,-166.34955,1999,"snow crab","male",132,4.9,3.3,68,856
155027,55.34868,-165.76116,1999,"snow crab","male",120,4.6,3.4,66,332
167115,54.9984,-166.349,1999,"snow crab","female",142,4.8,3.3,69,64
155885,56.32918,-168.87101,1999,"snow crab","male",126,6,3,103,586
164671,57.33205,-164.0206,1999,"snow crab","male",61,0.5,-0.9,32,1251
155884,56.33581,-168.26345,1999,"snow crab","male",150,5.9,3.2,101,2579
165159,60.34868,-174.69725,1999,"snow crab","male",101,7.1,0.5,163,2988
155028,55.34032,-165.14725,1999,"snow crab","male",109,4.4,2.8,42,1052
155029,55.32987,-164.6048,1999,"snow crab","male",102,4.8,2.8,40,5426
155030,55.33664,-164.0352,1999,"snow crab","male",79,4.6,2.3,39,518
155031,55.3349,-163.42415,1999,"snow crab","male",55,4.4,2.5,37,495
155032,55.66542,-167.5991,1999,"snow crab","male",134,4.7,3.4,71,383
169510,57.82674,-169.38001,1999,"snow crab","female",67,3.6,0,95,69
169511,57.83047,-169.97815,1999,"snow crab","female",70,4.8,0.2,111,898
169512,57.85711,-170.61025,1999,"snow crab","female",76,4.2,0.6,114,382
169513,58.34401,-167.83815,1999,"snow crab","female",61,3.2,-0.8,80,3631
155033,55.67753,-166.98859,1999,"snow crab","male",134,4.9,3.4,69,588
155034,55.66354,-166.37875,1999,"snow crab","male",126,4.7,3.2,67,500
155035,55.6723,-165.7989,1999,"snow crab","male",118,4.7,3.2,65,521
155036,55.67212,-165.1997,1999,"snow crab","male",106,4.5,3,43,584
155883,56.34256,-160.98205,1999,"snow crab","male",54,1.6,0.9,16,149
155882,56.32791,-161.6223,1999,"snow crab","male",65,1.5,1,16,321
155881,56.34834,-162.21546,1999,"snow crab","male",83,1.8,0.4,18,966
169514,58.33587,-167.21155,1999,"snow crab","female",51,2.3,0.5,79,1154
164974,60.00799,-173.9527,1999,"snow crab","male",95,6.4,0.2,156,2318
164973,60.00176,-172.62271,1999,"snow crab","male",65,3.1,-1.4,124,1758
164972,60.00655,-171.94624,1999,"snow crab","male",64,3.9,-1.4,129,2730
164971,59.99937,-171.29825,1999,"snow crab","male",68,4,-1.6,130,2963
164970,60.02356,-170.61385,1999,"snow crab","male",67,3.6,-1.6,121,9037
164969,60.00655,-169.96325,1999,"snow crab","male",53,3.5,-1.4,118,11142
164968,59.99595,-169.3151,1999,"snow crab","male",49,1.5,-1.4,88,53562
164967,59.995,-168.6315,1999,"snow crab","male",38,0.8,-0.1,86,796
164966,59.49461,-173.4516,1999,"snow crab","male",103,4.5,0.4,132,5493
164965,59.47296,-172.9384,1999,"snow crab","male",95,4.4,0.1,133,10490
164964,59.64462,-177.0956,1999,"snow crab","male",169,6.6,1.4,186,173
164963,59.66645,-176.5982,1999,"snow crab","male",134,6.5,-0.3,185,2234
164962,59.66568,-175.87035,1999,"snow crab","male",134,7,1.9,181,4473
164961,59.66317,-175.10741,1999,"snow crab","male",123,6.7,1.3,180,5087
164960,59.67795,-174.4532,1999,"snow crab","male",114,6.1,0.7,159,10971
164959,59.66671,-173.8705,1999,"snow crab","male",95,6.2,0.9,155,3597
164958,59.64969,-173.24131,1999,"snow crab","male",97,4.3,0.1,131,8057
155888,56.33122,-170.6674,1999,"snow crab","male",120,5.6,2.9,105,2279
155887,56.33459,-170.08091,1999,"snow crab","male",110,5.4,2.7,104,1940
153039,60.67968,-174.20345,1999,"snow crab","male",87,6.9,-0.1,165,10178
153038,60.67102,-173.46561,1999,"snow crab","male",64,7.7,-1.1,158,3210
153037,60.65356,-172.74685,1999,"snow crab","male",47,3.2,-0.1,125,2006
153036,60.66539,-172.12535,1999,"snow crab","male",63,3.4,-1.7,124,9306
152870,60.18728,-174.394,1999,"snow crab","male",100,6.5,0.3,162,14440
152869,60.11679,-173.76785,1999,"snow crab","male",88,4.3,-0.1,128,6380
152868,60.17129,-173.04215,1999,"snow crab","male",59,3.2,-1.1,123,1790
155886,56.43671,-169.44605,1999,"snow crab","male",107,5.2,2.7,103,340
154620,56.67044,-162.77945,1999,"snow crab","male",72,1.7,0.1,20,260
154621,56.65471,-162.1717,1999,"snow crab","male",74,0.7,-0.3,19,146
164956,59.66573,-171.88726,1999,"snow crab","male",76,4,-1.6,127,12268
164955,59.66462,-171.25376,1999,"snow crab","male",71,4.5,-1.6,131,6775
164954,59.69109,-170.5902,1999,"snow crab","male",69,3.6,-1.6,120,5504
164953,59.67059,-169.91371,1999,"snow crab","male",55,3.6,-1.3,117,7454
164952,59.66281,-169.26935,1999,"snow crab","male",50,2.4,-1.3,89,31649
154622,56.65686,-161.58945,1999,"snow crab","male",91,1.4,-0.5,15,228
155318,57.34985,-164.61905,1999,"snow crab","male",65,2.2,-1.3,46,4233
155317,57.33287,-165.2327,1999,"snow crab","male",66,2.2,-1.2,48,5032
155315,57.33574,-166.4796,1999,"snow crab","male",68,3.1,0.4,62,2465
155313,57.33626,-167.73391,1999,"snow crab","male",74,3.9,1.8,77,2420
155312,56.81975,-170.49605,1999,"snow crab","male",102,5.3,2.7,107,2012
155311,56.84088,-169.90341,1999,"snow crab","male",71,4.8,3.4,105,832
